Item_Identifier,Item_Type,Item_MRP,Sales,Outlet_Identifier,Outlet_Type,Outlet_Establishment_Year
eb3c2a2c-533d-4f5a-b9ed-bff62d3c6905,Clothing,348.64,5451,e5c54165-ad18-43d3-a393-c35616e901e4,Electronics Store,2001
b8f4332b-6243-4e84-8a76-f91fdf0830a9,Appliances,420.4,4075,2ac144d0-afe2-49bd-b384-3e40a782d5c8,Online,2001
cf692494-9c66-474a-8c3c-995e318eacd3,Electronics,406.84,2036,f4848b6d-4028-4bd1-a9b7-971b34529472,Supermarket,2006
8d39f6a4-b6a6-4f63-852c-434306112428,Appliances,453.19,8212,74024402-c668-49f4-b592-674e14b762b6,Online,2012
02dd6978-a25c-408f-955b-cbac172d6ec1,Appliances,236.27,5121,007b41ec-8f80-4226-a1fb-ffa5276df1dd,Fashion Store,2001
d2e05dfa-798f-4d9b-8020-06ba73724c0a,Food,259.77,9707,e531ba0b-76f7-4168-9adf-8b0e4ff8867b,Online,2001
851277ba-5f17-4ea3-8719-22e9b0f10049,Appliances,208.49,5983,0704c92e-9524-477f-a974-09e9ae738796,Supermarket,2015
2a8bd151-d258-4598-85f3-6416a07bc61d,Food,353.72,3788,79a5f353-20c1-4a7b-a6a3-edad4cf91d3a,Online,1990
9d4e2105-4fe7-4b4e-bfd3-998c78dd01a2,Food,347.49,2737,96bc41c1-375c-486d-827e-2ec6ba36b3aa,Fashion Store,2011
f4205a09-d3a3-4aa2-ba3c-9a5655b3ad55,Food,183.28,8417,ba72078a-e051-4788-a7fe-e73f5d496a3c,Online,1998
e00cbde9-f554-4452-a143-be57c1d08c81,Clothing,314.33,9884,251bc760-0909-42bc-836c-a8e9f03a36d7,Electronics Store,2005
c04b2988-3a0a-4bbc-ba30-2323cdb3546c,Food,122.34,2048,9adfa401-21e1-4d69-b2dd-649a2a689ab0,Online,2015
5dc40e47-bc39-43ce-8321-5a6de473eb73,Electronics,290.14,508,9916c6d4-4b59-4adf-9302-49a76d44b438,Electronics Store,2000
22d49151-d69b-4c5f-8f9c-15ea04472678,Clothing,69.81,5628,7d6be873-68a8-43ea-80c6-95fd592b97a7,Online,2007
9454825d-effd-4236-9456-48b2ec2743b4,Appliances,322.72,9224,fe1d1ccd-b985-4e97-a184-efef27d5cd70,Online,2019
67044e11-e673-44b6-9fbb-951f04810bcd,Food,338.02,5640,d3393e13-8ad9-46aa-a519-71baecddcdfb,Fashion Store,1991
5ed34403-e87a-47d9-879f-eaba67fb1e75,Electronics,382.84,4723,50aebb10-e528-48ad-afe3-5e257c283c03,Fashion Store,2004
ec828e20-b28a-4f03-8e69-27444d21cc49,Appliances,354.72,8529,915434a9-633c-4a57-a48e-26a2fb355de7,Supermarket,2000
f50cf72c-489e-4186-a605-fa135c36b656,Food,308.31,1260,91b71d81-811d-4921-a35c-90454c68cbd5,Electronics Store,1997
3f8972a0-68b9-41ab-978d-3dc2df234316,Electronics,497.83,6071,af66cc05-5864-4f1e-a40e-76f18ef9eace,Electronics Store,2010
965b9448-0822-455d-bd09-c656c05cbf5e,Electronics,201.26,2153,bd16603e-4cfc-444e-ac90-6418eec564b3,Supermarket,2018
ea844949-b01e-4e08-9a4b-ef0b6ba90e4b,Food,467.98,2452,9a5a46a8-9d7f-4cd3-bc72-2a311fcad840,Supermarket,2014
40142c26-c8e8-4adb-8923-d10030061ec9,Electronics,487.19,7006,c325d45b-d549-41cf-977c-cd2407e53bee,Electronics Store,2000
68a5f6da-a707-4b48-a550-b02b2e5ff40c,Electronics,336.28,1389,98214817-54be-49af-9bf1-7b3804cdd95a,Supermarket,1995
f22f079c-a7e5-4b0a-81a8-f3dca9936a0e,Food,396.79,1747,5540b578-dfe5-4f2e-9266-940f32cccfa4,Fashion Store,1993
3a15c42d-82de-46bf-bbf2-7eeb26c81215,Food,397.53,5125,209d6c99-4eb1-4fec-8704-fcba08ab55c7,Electronics Store,1997
f1c8b38d-8fb5-42b7-99e3-a6836dac6636,Appliances,379.42,2906,46cd14ff-4fb2-4603-8049-5a46273fbf67,Electronics Store,1998
68a84204-eb35-468e-a524-159fdeac1ba9,Clothing,366.78,2085,1a598fdd-2494-405e-b049-579e9eb7a951,Electronics Store,1995
0e31b370-0176-4008-88a9-b9d6e2bedebf,Electronics,429.56,1571,fc4a96b7-3471-49f6-8c91-2816f3ea293c,Supermarket,2000
f979bc2d-253b-4441-9cae-d7789b8104d2,Electronics,127.87,9086,75eb3550-40ae-474a-9768-7f43fd4d118b,Online,2014
00722168-32b5-43f2-982a-02ccb1e9e5cd,Clothing,285.66,8025,518a9807-1abf-4253-be3e-f6a463f4fe14,Online,2016
68b2963c-9c4a-4397-98d4-81add27ede8d,Appliances,116.98,7495,81e7783c-fa3f-4286-a5ab-d66cf9d71e8f,Supermarket,2005
23fa8071-ad08-4da9-9b28-2ba7ab9fe83f,Electronics,163.41,3157,8f9ad248-a2d8-459a-aaad-148e0dc7e370,Online,2018
a72feffc-d993-426a-b152-ffd3b7a657f8,Electronics,270.38,9762,4adbb570-102a-4dba-a557-a4c921dbef9d,Online,2012
e2ba3c78-af5d-49e6-a2a5-f1cc60e42425,Clothing,336.96,2573,4fcb0ada-0f09-4ea3-8704-9cae29b83a33,Online,2010
5852cca5-575e-43fd-a7e3-b7c5372b6713,Appliances,196.76,6108,cd7f10d7-1fea-4409-92f5-26e662dcd9df,Fashion Store,1999
0e898d75-0637-46d8-8c86-faed195a230b,Electronics,114.43,3079,19de0d67-bbd2-4cc0-b4a9-a478b19fc2c0,Fashion Store,1995
8ec09e30-c822-4e2c-998b-1b229fc02948,Clothing,277.48,4935,d4a65c90-c834-48fb-af13-1ccd343803db,Electronics Store,2009
55403aaf-48c1-438c-b3f5-ba4880b8c9ec,Food,73.9,6863,8abf4c81-510a-49a0-91e0-6433bb39d788,Supermarket,2009
2069c09d-3ca0-4f6c-aedf-b9ac0d8157b5,Appliances,239.32,3887,33b4e346-0665-4468-8691-62bbb212eabe,Electronics Store,1994
88a79e1c-54b8-4f44-82b2-c70b06ca7c22,Clothing,348.36,286,787ef166-49f5-4701-a63d-998536580ca1,Supermarket,1993
326dda71-0861-4009-923e-770127881ca0,Electronics,472.98,6353,f5dd92a8-1390-423b-b971-f2e736044642,Electronics Store,2015
c3742be8-e46d-4bc3-b79b-7b2881c7c3ba,Appliances,191.84,6914,df301361-b867-47ab-a203-29ff02db0bbf,Online,2014
3f670362-b400-45e0-ab72-f5b4be09c146,Food,191.98,9800,4ae6f4ce-6611-4c9d-b75a-b5df8833dfc7,Online,1991
f8fb4154-050e-4485-be73-1eb35cffa2da,Appliances,304.21,6041,77f7bbd5-1806-42e4-a698-1050819afb6c,Online,1990
f9de02dd-30df-4e4e-9948-b3a8ec2aa53f,Clothing,222.87,9915,5a657567-6b52-4b82-87d9-f42d793bdd94,Fashion Store,2009
5d9b43ac-a368-4160-8b57-a2e375fc1b36,Electronics,394.0,9396,d1473e8f-9a80-497e-9fa1-44f4097f4d04,Online,2007
c6cda9cc-123f-40f0-96ba-1f103913db48,Appliances,267.97,2070,8fcbf5d8-008e-4fdb-a513-b78a55e2f3c3,Supermarket,2003
515283fc-26c9-4ce1-989a-892c82bf1b3c,Food,270.45,1928,bc2ca1f0-ecf0-482c-b7d9-abd1ac57d454,Supermarket,2013
d694e491-a17a-4cef-9c3e-8733c358cd9a,Clothing,248.12,9443,800f0785-3aad-4b4c-94de-1aae394f7493,Online,2003
bd5489c7-9b12-4675-b438-5397b4eaa6f9,Electronics,139.83,4812,1889ce80-412b-46e9-9e2b-3481be04afb7,Online,1999
ba3ee81e-b9f7-45db-be59-86bd237faaf4,Appliances,186.0,1069,37c2e14a-070b-45f2-880b-f4480d3ca3d4,Supermarket,2007
95dea086-7e67-48bc-9646-e90c8ac4f3d5,Food,214.85,3184,22ee5671-2b5a-4817-9fca-a2d2ceb28b98,Fashion Store,2017
a3337814-c8f2-4309-ba75-1c9d528a5eaa,Appliances,186.04,4655,57d6d354-8036-4091-9eff-5e92cdb98997,Fashion Store,2002
374ef005-1ea4-4711-b6ea-64bfe33c4068,Food,180.48,3658,c6fb4b4f-1976-47b9-b11b-aec816c4ef7d,Fashion Store,2010
a111eeed-a08b-4e42-8882-a2eaf3b001de,Electronics,438.93,3204,fe6f5009-c3e7-4765-be0f-adbe1dab4183,Fashion Store,1992
0765fad9-d1a7-4089-926f-1c9e2edb6737,Food,466.89,8616,1c413574-6cc3-45ef-8847-ad8137f3c470,Online,2007
1df7928e-445f-4ea0-837f-32002b18d7ad,Clothing,185.9,4584,d7900beb-8ca2-4963-a408-f345567191b0,Electronics Store,1994
4cab82e0-f892-4f26-87d8-25a22f8e8592,Appliances,102.87,7528,0c764781-4735-42d2-b620-bd6eff70182f,Online,2020
68741d95-1a58-4692-a163-b7a1c805467e,Electronics,244.45,1245,39c8ba2e-f0e8-4f94-914f-b12a1a8e0c60,Supermarket,2015
a72b773b-7b06-4bbe-bddb-b2a37de8b499,Clothing,334.37,4314,f3689973-118d-4274-8433-30f9a7d1f7d8,Fashion Store,2007
89cd7624-efcb-4c29-a30e-a799c6b05040,Clothing,153.99,1277,1203bcf7-70c5-418f-8ccf-4103c0d92c6a,Fashion Store,1996
8af26a2e-42f9-4370-829b-873faae4fd90,Food,85.65,5506,c62f4c09-b564-42ec-9237-b061ad7f8d39,Electronics Store,2018
ef276042-e22a-40d5-b5f3-8c474c329732,Food,209.49,5334,ddb43d8c-65eb-4a3b-849a-058cfe79f9b5,Electronics Store,2019
1fb51823-f5a7-437c-99eb-2e4be9f1cc43,Clothing,478.56,1085,9359f2a4-12ae-46e2-80d4-89e10d3bd7fa,Electronics Store,2007
73dd6698-88b3-46c2-9221-958b6ed70f03,Appliances,214.0,2818,466f7526-7dc8-4cb2-89a9-35e86eb313d4,Online,2010
afa8c7e2-341a-4bf7-bbcc-adf5d487a5ef,Clothing,390.02,4726,29072ead-9ae3-4310-96ce-4fd5f0ce7fc3,Fashion Store,2000
c9120474-a885-4cc4-a0ac-17078bde203a,Electronics,143.27,8989,a0a70aef-38bd-4d45-8f46-cc30eaa92480,Electronics Store,2019
c38c2703-f78b-4685-b053-cb342fc26165,Appliances,263.06,4409,f3411680-2c1f-4fd6-8fa8-98d049fbe2a2,Online,1995
1a5cea7c-370e-4471-be10-2d01ab3f1154,Clothing,234.44,4890,2317bee7-772d-479d-a5ac-9158b43225e4,Electronics Store,2009
adffca45-bcc7-4b89-9fc3-751d8e8d2f81,Appliances,166.09,4179,e6af3659-133e-4bda-aad3-b1029511419a,Fashion Store,2018
3ea56f2a-2ea1-4be5-a0ba-e56af1a73101,Food,343.19,8964,84f3c36d-fc4e-4efa-9218-1f0c8a52a5ae,Fashion Store,2016
a7905296-ac6d-4e72-a5e9-962ab7c8adf6,Clothing,423.47,8870,a79cf079-a751-40dd-b951-b079d451a23b,Electronics Store,2010
d1ae7474-80cd-40a1-a37f-3e3ac3ba05f1,Food,145.85,6251,de700858-6ae6-405c-90ab-b3736a11ec9e,Online,2009
6b312e79-d1b4-4d67-a7f6-697f259374b6,Appliances,129.7,9403,c234c18b-1da8-4600-8f59-e9695434b0e6,Supermarket,1999
ee1cafc3-b0e4-4676-8c26-6930ff89b975,Clothing,307.32,2633,cafe3c2d-ca11-4db7-b74a-7300e4f56ea2,Supermarket,2017
61090300-2937-44c7-bb53-c72b8a141c4c,Electronics,52.02,1677,d58c7e3a-5905-435f-bd5b-cb7558aa8506,Online,2007
e29e15a3-86b1-4454-8a03-eb30eb4e164a,Clothing,187.52,1056,3d895407-4b6b-4cb8-91b5-35f6c14e92b8,Online,2015
984cef36-2af1-4d8b-93a3-fccc1abe55f9,Electronics,498.31,5158,464f3f99-03a1-4f70-b616-8977a237c74d,Online,1990
569b14d0-34b4-4e84-9218-c9665745ced2,Food,155.45,9959,74f014b6-a444-40b0-bcbf-aceb10bbb415,Supermarket,2005
e906fe16-13a8-473e-9cec-4fe2802b8f28,Electronics,466.94,6454,881cb4ac-edb5-44ba-9eaa-eceb30edaed4,Online,2009
722da18e-75a5-449f-964e-33fea14c9477,Electronics,283.2,731,83e2ba4d-d07f-4d8f-af9d-f765eef1e960,Electronics Store,1997
bcf9aa1a-61cb-4bf4-9a26-0e197c0b789b,Appliances,110.42,9811,b390dbc3-8d9f-42c8-8db2-1ffe63543bb4,Electronics Store,1998
ced2d04d-4ad9-4c66-b5a2-c439b5e84d64,Electronics,357.66,2063,ee5b034c-c56f-42d8-874f-cc99806b124c,Online,1992
a1089246-899c-4e43-b218-6b606645a6b2,Appliances,219.02,4910,92b3efa8-f523-4eb6-8c40-b36b4de05fa7,Supermarket,2009
1e675cf0-9e4d-4187-9c21-6d99b5f9b592,Electronics,422.92,501,0c304daa-22cc-4214-8d6f-3d0998101ad0,Electronics Store,2016
5666bcbb-ba6d-4376-a59e-e2b79edaef84,Electronics,139.98,5636,1f1fd068-97a4-4f94-8340-478fede6d908,Supermarket,2004
84f2b274-34f1-4f29-8881-43d33932e086,Clothing,422.93,4010,7d6956a3-ca8a-4421-baf0-893f5e812a70,Supermarket,2004
63c47777-0b09-49a2-9896-c58135177aff,Appliances,177.42,6178,b99003c8-dec2-429b-9c60-72d16203ddcc,Supermarket,2013
fe7bcbae-cb24-4a64-bd55-4e5d7bd7bd5e,Food,149.43,990,ff01f36b-477f-4953-812f-c158c5fcd63a,Fashion Store,1999
d5eb18ee-8aa6-4bc5-b5eb-46a490f30f57,Appliances,118.39,8220,99c46be3-09ed-4ee1-89f0-88bf3cd1c7de,Fashion Store,2002
592e0bc3-45c1-4c49-8600-83c0ab7f413c,Appliances,289.21,6072,7942bc2c-be3a-47d1-bf5c-6b689f019d1d,Fashion Store,2003
d195f411-dd29-4b46-ab07-8524344256a9,Food,437.21,5879,6fcf8638-c6fb-4f55-9a97-6002f1f7db42,Online,1999
08b0dcfc-3360-400b-9d5d-430b39854a8d,Appliances,271.63,1163,04311f38-bcf1-4034-a06d-a6b2e28a20df,Supermarket,2000
3b143a86-256c-4cb4-aa1e-1e64bfc1889c,Appliances,275.95,4599,2174c46d-ec09-4c57-bce7-58fb0d17b2a4,Electronics Store,2016
481ce9df-71e6-4215-bd0e-cb7b988fdbaa,Appliances,113.32,4927,d8d9d938-4b85-41af-b7b8-0b0ef6d6a050,Supermarket,2008
95ad3259-0742-4fe1-a37a-3a242d979484,Appliances,52.87,6996,99108c3e-bae4-4caf-a5d1-ca69333c6e6f,Electronics Store,2001
437593fe-2740-48e8-97f7-b8e7c27c1ff5,Electronics,217.71,8561,95b1cf29-7f62-45dd-97d8-644e44f970c2,Online,1998
dfb5d4ce-8fef-48b6-b90e-5fb6fc80f3d0,Electronics,435.2,7842,f6e5db77-caba-48e9-b1b5-172d6d0bfe78,Electronics Store,2019
b11bf73e-8952-491b-b557-ffce9f681ce0,Food,205.42,4657,b27e4788-46ca-49e7-b31a-b5044912b4d6,Electronics Store,1992
12f2e93a-6cab-4faa-9518-989f03398ae0,Clothing,94.99,1916,78a0320a-37d1-4506-b353-e3fa3909d9af,Fashion Store,2015
30693838-e907-4c2f-a07a-f013271943dd,Appliances,412.96,5624,a10866ed-c3f9-422e-aa30-145ec13b3400,Supermarket,2018
59986fff-09b0-45e3-9cff-4d2a24ad6760,Clothing,447.6,1490,243be8f6-a426-40e1-b209-4c23c110350d,Online,2009
146d713a-5c34-4b5f-a2c0-f7979e65d0ed,Food,204.64,7021,e12c243a-0aa0-4c7a-b831-972a5ec267f4,Online,1996
b98436b5-9855-42b8-ada7-f87704e8661c,Appliances,145.03,3385,8729712e-02f1-4d11-a937-fff016684c4f,Supermarket,2010
f982e887-c91c-49c0-b0f5-0fc233b6e325,Clothing,284.84,941,29addf88-ef5f-47ff-b385-69649093f41b,Online,2010
0bba2adb-d713-4e96-9e45-94994ffeaa9a,Clothing,266.79,2499,27b37bb5-cbe2-464f-b9b1-bbae4632d5f8,Online,2013
564ab8b4-2487-4ad2-bfef-c724bb3a1b9c,Clothing,308.69,6693,bb1037e4-b4ac-40c8-9bf4-3bed0f92c708,Online,2001
595e0708-fadb-4fcf-8271-fb5214cc505d,Electronics,153.74,5948,512cc72d-0c70-4839-badd-a754d6114108,Online,2009
1d53178d-0174-41b7-859e-50fb70d4f0b8,Electronics,196.02,5989,0d2dd1b2-86ca-449c-8928-85f88ff74eda,Supermarket,2020
f3408b09-50dc-4b05-9b9b-f4c30e1ab0f2,Electronics,94.52,1629,6009222b-ea6a-4ba0-98b4-7a3deb638c1a,Online,2017
2e4a15f0-4d7d-4fea-b2a7-c6815d55d68d,Appliances,119.12,6818,ad1e021f-cd6e-42c1-b97a-58563201a356,Online,2016
4b1b55c2-3d6c-4523-97c5-232ae63e4137,Electronics,113.17,6262,ac5413af-f467-4389-af2a-291e10e964ab,Electronics Store,2008
d630409d-6d04-415d-b6fb-f89cd991b908,Appliances,497.47,401,65204272-9260-4e35-9fdb-f1920707febd,Fashion Store,2004
f051dffc-28ac-436f-bad5-ffb160af3b9f,Clothing,409.57,7329,58a70a4d-aa0f-4229-85be-55d1c63b973e,Fashion Store,2018
8096098c-8df2-4f5a-84a1-490e14906992,Appliances,437.28,2187,799f27d6-b980-40fd-9684-f74f0e0f6cfd,Online,2013
e36f370b-77ae-4e2d-89df-b12a96989176,Food,464.6,4047,6cf6615b-c1df-442f-8846-5f00b726c688,Electronics Store,2017
f322f0fe-3eff-4790-8693-7dad3ff39ff8,Electronics,128.93,3616,87a8492e-7264-42f5-87b5-b2b1b7c76dff,Electronics Store,2020
b9826850-71e5-4388-97de-158726a7f2a9,Food,90.2,8326,035d921c-74e5-4e18-acee-a8a02695aafe,Online,1993
e290f32f-deb2-49cb-97c1-9c225a911169,Electronics,206.29,6279,d1adfada-428f-4f04-9344-ff47c0ee50e6,Online,2010
bd22447c-d470-42f3-9000-293317ef1eea,Electronics,410.96,4404,69f03b21-2124-432b-9d53-9e48ad4cbc80,Electronics Store,2011
e1d107f4-f59a-4a30-8bc1-d06b4d9c6a74,Appliances,210.68,4562,95eb6bfc-682e-4a20-97e3-42ae28d5d764,Online,2001
f169637a-1a9e-4fa6-b930-ff6e68856ddf,Appliances,381.56,866,beb5fc16-20d0-422a-bace-606ea22d6513,Online,2015
f749807f-acf6-4491-bac2-1499111755fa,Food,60.13,1022,1230aa0d-5143-43f7-9825-d8077f298096,Fashion Store,1998
fa71a759-456b-41f8-9ae8-c8e0d1690a68,Electronics,456.72,4767,dc04fe27-4c66-418d-b85d-6249d3bfd29b,Electronics Store,2007
4bc6974f-5996-48a9-9b81-fe407e73cc5e,Electronics,75.94,2589,85d74cc9-79ff-4b80-8ea9-516ed7a57614,Electronics Store,2016
329e9afe-d888-4fb3-907a-5872c7e0820c,Electronics,300.61,804,e894f0b9-a072-45cb-bf2c-cc47dc9b9400,Fashion Store,2009
adf2486f-ae92-48f0-a034-711b71075a1f,Clothing,369.63,7711,b8a59d9a-b07a-406c-a945-1a2ddc9ebe30,Online,1998
5d56d0e0-6788-453c-9bef-92b6fba7516e,Appliances,459.83,1122,30462229-5ffc-46a8-90f6-0b2c274a8007,Fashion Store,2011
79cb00e4-e023-4322-a17e-01b70c928d16,Electronics,93.58,3754,17ffe54a-0dd9-48c0-ba1e-4ef1f9870dc9,Supermarket,2007
32cce6ab-7efc-4ae1-8b5b-1ad4fa8c637f,Clothing,105.63,8222,0450f410-6b92-49d1-a202-7366192d9387,Fashion Store,2020
1220e789-c699-497b-acf2-9f0eeca40fc1,Clothing,304.83,7102,dfb0a772-1681-4fd8-ac1d-d7523ca3f090,Online,2003
a41edf0e-32db-4ee5-b161-539f7e500639,Food,118.43,5564,fe69f11f-8b4f-4b3f-bf77-0282d86ce08b,Supermarket,1997
70d348c8-50b1-4fdc-8a2c-a4162431511d,Appliances,392.11,934,5c44712e-c0cc-40d4-8c52-665d13d83e1e,Online,1993
1e1bee6c-c42d-4968-b69b-5eb79cbe0aa1,Appliances,203.28,7160,2ddcd976-2b0c-478d-b7a5-9414ca67d710,Electronics Store,2011
fdbc1462-bc13-4e2d-8b02-4c6ca674fdb9,Clothing,325.6,7749,92eb9b2e-b3d1-4f15-a20c-ce951280b89c,Online,2016
f587f27f-9a02-428c-ae2d-ce699c8af051,Electronics,56.82,6800,5ec1318a-cdc0-4561-9993-961bd1af631f,Electronics Store,2018
ddee1b1e-8526-41eb-bbf2-3992aaea28e5,Food,396.85,6997,94494504-a805-40bf-8061-79a5b18dfb03,Fashion Store,2008
99c17312-6d99-4fee-ab0b-5dda384a220a,Appliances,104.77,9242,11852e1c-196b-4e5e-a9d8-9ec60d2f3cd4,Online,2001
2336523b-6ba2-4f2a-82f4-73e3f042be64,Electronics,370.34,2272,475bbdd4-e4bc-46b6-b8c7-94926fc3a189,Online,2019
dbff51bd-011e-4c9f-8f4b-d22f0dbbe2ea,Clothing,431.03,4420,f71d12c9-84ee-487e-8bd1-c216bcd82fd2,Online,2003
e3cd7c4a-46a2-415e-8da5-4c16442fbf82,Clothing,364.07,8346,3c922687-1c57-4a7d-a561-72a453d13e4a,Online,2008
5c2026af-9189-413f-ac2c-0bec1027877c,Appliances,171.54,9281,b2ad2dc0-4b1e-43df-9bdc-d39eaa370f2a,Fashion Store,2006
91d805b5-d895-4bff-8b18-f4d2d0493da4,Appliances,135.83,9120,c40272d0-0783-421e-8736-440be092660a,Supermarket,1990
1553ec7c-8ae6-4845-b521-1ced24941681,Clothing,377.72,5896,c2f71e93-9bca-471d-9547-8c43ce6bbc74,Fashion Store,2000
b67aef46-46f3-4cc2-9a8c-d8c9c58cefad,Electronics,377.22,6942,7f916fe0-4817-4b99-8ae9-13a09da27cd1,Fashion Store,1991
15df3319-63c1-468d-ba42-a48fc3b3ed69,Appliances,107.54,4691,b27b8381-532c-43d3-b466-fcc0a8fbd61a,Fashion Store,1997
de3a0c37-1b29-4ab4-9bb4-c5950dc7a8e8,Electronics,376.65,2856,7d7d245a-3ef3-47a6-93d4-8f706b69ebd1,Electronics Store,2005
a09d6190-9331-4329-8c40-12ebdd839189,Electronics,96.79,375,048a9d0c-7083-4c6d-a368-65fffa215ea9,Fashion Store,1995
43c6b3b6-bbd2-4f28-9dc2-f83d8c2268ff,Clothing,72.06,7976,db8f7ff9-2104-42a9-91a2-eec35cbf90f1,Online,2011
73d4c95c-cbe2-480e-9a30-3c537231e072,Food,413.64,194,12b2e332-81e0-4617-93ab-ec660734f3f0,Electronics Store,2002
7d63b16a-7830-4d31-a9ca-94a55a470f37,Appliances,187.41,2372,4c0e4636-c5dd-4771-9f2e-3455c9b44ae1,Fashion Store,1998
0933364b-fd8d-46f8-ae64-dd72343edbc0,Appliances,50.48,6354,38362ef2-a41a-49c0-a2f7-e02a431b2603,Fashion Store,2004
c2ebd83e-2623-4b8c-ade0-e04205c84c70,Electronics,365.53,6154,7b1a8756-50d8-4708-81d0-45e129553c55,Online,1996
8c149067-268e-4c77-a8ae-681181d7c38e,Appliances,365.42,9112,2092b90e-615e-4fe2-847f-5781283794b0,Online,2006
6ff7c15f-09cf-4a24-bc99-69447dab4c3e,Clothing,205.27,360,6e1ceebb-4c35-44ec-9ac5-0a543e82a2bb,Supermarket,1997
0a36eaea-aa3f-41a7-9b5f-0cfe29b0324b,Appliances,246.15,3672,501dc5da-e5bb-495e-9266-f38b09af3596,Supermarket,1993
73acb34d-b5ce-4e70-b3a6-242a7cf01edd,Food,407.32,6872,6aef634b-d95e-49cd-8a33-0d36102f5048,Fashion Store,2011
dc2c7729-0206-4296-9a97-4cb0035e688d,Clothing,234.33,7669,13a8c634-e48a-40af-9ce6-c505ffac1209,Supermarket,2019
82d9c830-9175-4e9b-ab3f-6881f3bc557f,Appliances,119.2,9552,2b1a02f2-d456-460e-a8bf-c7739d7645ae,Supermarket,2015
bcea5f67-0b7a-4c9b-8c9d-391cd1b8e073,Food,133.67,2428,b15a1a00-bb20-4fdb-88fd-197b2a4e6f9d,Fashion Store,2015
c85e33e4-1603-43f0-9b82-d12d5a082b35,Food,387.58,7739,e61f6177-bb97-47bd-a351-e76c8c792ba6,Fashion Store,2001
a039362f-7f74-40a9-b6be-471383a0fa9b,Appliances,222.91,7786,a417ecb3-1c6e-4f3a-afce-72a645c73e9d,Electronics Store,1997
ff4bc09c-b5f2-4fc0-9da0-1165e21ccd3b,Clothing,234.61,7952,1a1bd223-fcc7-4aef-b32e-69711f7bd2db,Fashion Store,1998
6bdd80fc-c732-4249-99fc-32287645e26f,Appliances,175.25,8476,8dfc33ee-98d1-4b3d-96ef-31c9eec0a03d,Electronics Store,2004
b494c592-598f-4cb4-959d-c73c31a7602f,Food,209.9,5047,3b7ddbab-d964-4280-a49b-9205565ddcb1,Fashion Store,1994
30fa9380-a357-4bc9-a80c-80445d34836b,Food,414.09,1537,e4934ae7-bf3a-457a-ad30-d5912c9ce3d2,Online,2018
b59dadf1-5c93-4e08-9365-dc820bf58b80,Appliances,177.94,2974,2bff88ba-a07b-4934-bb19-830bab182098,Electronics Store,1992
f306d4f9-3a86-4420-aecb-24d42c4aa497,Appliances,350.3,7934,d995dbb0-9bec-46b9-b001-9f5ca4f99562,Supermarket,1998
e13f8ba1-ea38-4b44-aaa7-d479e2f1a17e,Clothing,182.04,8707,ff4674f3-705e-41d9-8158-714f18e9bb93,Fashion Store,2009
c4312c26-c96d-46c2-9c67-a03e1afe0eb8,Appliances,92.21,234,46437a08-860d-4e01-a82e-58e3409eb253,Electronics Store,2003
2d9b33ae-7ff3-45ff-8fd0-e8456ff09cf2,Appliances,195.25,6683,b6cc2c62-6a50-4c04-bce7-8d677c2c1e0b,Supermarket,1990
9797baf1-204f-446b-95d3-d0f401d97701,Clothing,229.93,6246,1521e16b-85d7-4245-b850-df4b9cb2dde8,Online,2015
9264ede5-c1ff-47bd-b2ba-6b77b77ce2d1,Clothing,159.38,8583,097c1b1f-f06d-48c4-8f78-ae8709ff0a2c,Fashion Store,1998
a9923bf8-d40b-421f-bea7-702416a0214f,Clothing,80.77,2478,f8878d30-a3ae-4271-8959-55e9258f0fb2,Fashion Store,2007
9c9e4140-24b1-4f62-891f-448ae07b5bca,Appliances,137.25,7436,982f8d78-01c1-4fab-97ac-789eeb7cb57b,Electronics Store,1999
90f23cc8-5358-43cb-ba08-2f3722e6e686,Electronics,446.7,7737,4dd32248-4ba6-49b9-b39f-d7e1c00f2911,Electronics Store,2019
0ce0ea4f-5e26-4f52-b04e-4570f5804081,Electronics,80.35,8847,e7d7a7f5-0ca1-456d-bb9f-1b189f9ddccb,Electronics Store,1999
01a44e21-15aa-4e7a-a946-cfb0d7b720a3,Clothing,310.89,9084,c0f643cd-3e59-41e7-bdfb-8038e96a9e92,Electronics Store,2000
f11bb647-2e51-4bd2-a792-b53c9fa25f6b,Electronics,316.37,8413,08a8fd43-9703-402c-83c8-fea70ba4afd7,Fashion Store,1992
073970ac-f46b-45ea-a45c-1d16ef414d4d,Appliances,283.67,889,55835056-0235-4d3f-9a04-0bee595850ad,Supermarket,1999
12afb5c2-f900-4cef-b4d9-4210206b3397,Electronics,94.77,5768,f9efa721-3a63-4464-ae3d-c262080cb163,Supermarket,2002
f3d4aea4-bfef-4f01-a644-0cf009f6e3e7,Appliances,325.48,8716,946ebc42-3f36-4894-83d5-92b7f4a0f08c,Supermarket,2006
989865e4-948a-46bb-8704-1f3e8ef74c55,Appliances,278.19,6133,555948f6-9471-4d8f-bbf2-d8bf846ab4fa,Fashion Store,2001
52145398-a45e-4571-aefd-b83e7f5847fe,Clothing,456.15,6323,b2f65569-b6f4-4dff-a384-d11b25486453,Online,2008
8e27ac57-02db-4e78-982c-f3029c4e31ae,Electronics,200.02,8802,ce87c19c-71b9-4211-ab45-0aaa4a5270df,Supermarket,2015
