Item_Identifier,Item_Type,Item_Weight,Item_Fat_Content,Item_Visibility,Item_MRP,Sales,Outlet_Identifier,Outlet_Type,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type
3d2b4150-bf47-42c5-9a3a-55a5e6a47657,Food,2.1,Regular,0.356692,268.21,6891,f5924db6-c9b8-4004-a1df-1bcbd80c636d,Fashion Store,2001,Large,Urban
c2655ccc-6f2d-406f-b5c7-e07db9ecc3ef,Electronics,6.8,Other,0.619231,74.84,1686,e0e71a44-e8bb-4e6f-967f-1f403e797cac,Electronics Store,2002,Large,Urban
baad39db-66cc-4727-8b83-1dfe3ea68846,Food,2.1,Regular,0.454376,411.87,8775,720ae437-acab-4167-8fdb-94869b210dca,Online,1990,Large,Rural
57d3c6a1-c1d6-4ebe-a3f2-d27239b8dc66,Food,2.1,Regular,0.33911,383.34,3694,52d42a3e-a9ef-4d61-a2a7-0056c571e776,Fashion Store,1997,Medium,Urban
cdef902f-60f4-40a3-8d85-9f9120c9e27e,Electronics,6.8,Other,0.461894,427.02,1067,0a4bb6da-1425-418e-a56b-6bd730b42031,Supermarket,2000,Medium,Rural
d008a34a-1826-4cfe-963f-959741d7e551,Electronics,6.8,Other,0.418307,374.22,352,f6b628df-eee7-4afe-983b-2256a74855e8,Online,2013,Large,Urban
6d976b64-48c1-402a-ae43-350604de812c,Appliances,7.14,Other,0.765214,370.76,5086,fc8777dc-8bf7-4e49-9731-c6d442f4d188,Electronics Store,1992,Large,Urban
ba5c1f59-6f9d-4262-97df-4f69275d0533,Clothing,0.32,Other,0.480668,341.7,2789,af5ea650-71d9-4124-b904-832c9f0e459b,Online,1992,Large,Urban
24ef0548-8d7f-4d39-8d71-0b335cb1e07b,Electronics,6.8,Other,0.633437,58.8,3807,1418a0eb-093c-4052-8baa-338befc092f1,Electronics Store,1999,Small,Urban
14e3c73b-8fcb-4dbb-9db0-b8b892e2a78b,Appliances,7.14,Other,0.106123,472.01,1097,d066cbe0-4996-411b-9760-8bd1feb216ab,Supermarket,2019,Medium,Rural
d0d17fa8-0247-47cb-909a-e0b099b582d7,Clothing,0.32,Other,0.050033,57.39,9986,eed8d057-c644-42e5-8b12-8bb439d31af2,Electronics Store,2016,Medium,Urban
18282ea8-fc4a-4f2b-924b-5195934f3190,Clothing,0.32,Other,0.935882,84.17,4720,cd15d3ae-a7f0-4483-a71a-be8e14d9179c,Fashion Store,2005,Small,Rural
d2e6c4a8-2e98-4aae-8281-6122387e07a2,Clothing,0.32,Other,0.563072,233.52,169,098914d0-5a9a-438a-9fef-d1524db0146a,Electronics Store,2016,Small,Urban
2a403472-db54-498a-a267-648184b2ee37,Electronics,6.8,Other,0.036641,445.32,5932,6f7e24d8-ef82-4531-8c20-667542140d37,Online,1990,Small,Rural
222bd8a7-10f2-4d3d-801e-bf43d1eba831,Clothing,0.32,Other,0.147018,242.92,2635,8324c97a-655e-4a87-8abd-7bba72302931,Online,2015,Large,Urban
3386ba4e-4c19-4f45-b99e-69bb890cd06c,Clothing,0.32,Other,0.224315,279.15,7996,91330fa2-f1df-4478-a67d-c1b7c0db893e,Supermarket,1991,Medium,Urban
45403a36-7429-4391-9516-b0a901ff9fb6,Electronics,6.8,Other,0.490139,475.87,4728,656129c8-beb6-4a01-adcb-1446705b213a,Fashion Store,2009,Medium,Urban
52b29dfa-b138-423e-b967-73f88cbefb7e,Electronics,6.8,Other,0.784641,287.73,6227,60a87b84-8711-4ef6-87dc-52229506147a,Supermarket,1999,Large,Rural
16e6f557-167c-4660-a5db-1019bfc0ff35,Electronics,6.8,Other,0.664681,231.46,516,8581d39b-bf58-4c25-99aa-412dec4e6cd5,Electronics Store,1996,Small,Rural
33b7967f-e463-4dba-b9f7-2a3dbe9f596b,Food,2.1,Regular,0.501209,304.99,6443,4cd36da0-ab78-432c-8c9b-238c7c0ba53a,Supermarket,1997,Small,Urban
05869a99-67c8-4f48-9027-a38016277431,Electronics,6.8,Other,0.782515,250.13,2437,fac551fd-d702-4bd5-a296-4e61c65d280d,Online,1999,Small,Rural
880e4f91-92b3-465b-a80f-09e0e0e6a8ba,Clothing,0.32,Other,0.712533,308.36,6647,e3e936df-2c6c-46d3-a448-09c108927f0d,Electronics Store,2018,Large,Urban
c144ac9b-e0a4-454a-9a1a-dcf223ef4585,Clothing,0.32,Other,0.262797,323.14,7351,2e83c236-8a60-4556-b4e2-220a90db4765,Supermarket,2017,Small,Urban
f73587f0-4d57-4007-8596-1ce9f3622e64,Electronics,6.8,Other,0.746771,341.34,545,82c56e7d-83e1-4e29-8e8c-1e37ae558567,Fashion Store,1992,Small,Rural
3854b12a-ad6a-4b5f-a9c3-f36cee7717c3,Appliances,7.14,Other,0.953857,213.44,7370,32a720c6-079e-4f09-86b4-8c64d8a2eb71,Electronics Store,2011,Large,Urban
1afbace6-0919-4695-99d3-01dbcb90e76b,Electronics,6.8,Other,0.501951,445.09,8540,6848d26a-e57f-432d-a818-40cb84224b09,Fashion Store,1993,Medium,Urban
84890359-a4a3-4b1e-b3a9-ae551ed59103,Electronics,6.8,Other,0.159842,241.13,5369,d2ccf1e8-e334-400e-8bea-9a0abf4fd6f1,Online,2005,Small,Rural
c40b6265-8b8d-453b-bb74-1ac99544bcb3,Appliances,7.14,Other,0.978081,455.97,6740,f26f1fbf-0a36-4792-9436-144ef1376a1b,Online,2006,Large,Urban
6ab1ed6d-7823-48b3-b0c0-cff54d8c8134,Appliances,7.14,Other,0.437893,165.51,8392,ee61999c-9b89-4d03-a7bb-437e9167ff72,Electronics Store,2015,Medium,Urban
4561e595-996c-478a-8932-ef0ae2e7ddd1,Electronics,6.8,Other,0.843001,381.77,5428,a5e94ce3-3e46-4101-94f0-074320f7b429,Online,2000,Small,Urban
c18921f4-7d20-4738-9dec-2fad811ed57e,Clothing,0.32,Other,0.451013,389.2,7842,2fcc58f3-3397-41af-842c-0361c9d3487d,Online,2002,Large,Rural
3adb2fcb-f1e2-4cef-9b68-eb71c2704d8a,Food,2.1,Low Fat,0.029427,396.39,605,6558f410-65ef-493a-8727-362429466130,Online,2008,Large,Urban
ffc4f5c6-55b8-433b-97eb-abf7eecfd83e,Clothing,0.32,Other,0.797201,159.34,4110,bfaaa05c-bba1-4554-a426-93ae29c7e36c,Electronics Store,2002,Large,Rural
5ab43412-6893-4e2e-9015-80d6baafadc4,Electronics,6.8,Other,0.291907,84.88,7596,cde8a2f6-91e8-4a36-9ace-95e4f5007801,Fashion Store,2002,Medium,Urban
49abe215-eb3c-4c40-9283-fde79479f4cc,Appliances,7.14,Other,0.132052,132.83,7885,91b1fac7-27a4-4e7f-8473-9b027947e128,Fashion Store,1991,Large,Urban
77c77b87-afa7-4cd7-bb54-63babe0b6732,Clothing,0.32,Other,0.113699,70.84,3263,df33d605-4af5-4b93-b69a-5dd6632824f2,Online,2006,Small,Rural
da17893a-31a0-4389-a5ba-fc3a1625331c,Electronics,6.8,Other,0.141455,365.13,7277,8e0803db-f1b1-4f27-a6b5-18e8cdda710b,Electronics Store,2009,Small,Urban
2af8b0ab-22a4-4b18-9cc8-70d8fb1d5737,Electronics,6.8,Other,0.60471,418.51,6284,a8523643-248e-49b7-958a-183dbd7c706b,Fashion Store,2006,Large,Urban
027475bd-7208-43a3-a75f-0782ab46c4b7,Electronics,6.8,Other,0.51569,236.25,7298,1f1b9336-8c1f-4460-a2bb-bf5cdfbea512,Online,2016,Small,Rural
0f001773-f125-4565-949f-786dd73f7e49,Electronics,6.8,Other,0.156559,130.16,5926,30ce0b59-3feb-4821-b9c0-12b2cfa617fd,Electronics Store,2012,Large,Rural
18b45c5e-a371-46fc-8cee-4a51ba3c1a94,Clothing,0.32,Other,0.070628,343.81,9885,5f706e59-fefa-4294-8cf8-9437a7af8c74,Online,2005,Medium,Rural
a0df555c-da11-4c11-b7b4-99db978b4917,Appliances,7.14,Other,0.520629,225.38,2756,0a129c2a-3a1d-4094-aee1-1aec10b1d68e,Supermarket,1990,Large,Urban
a3372dc1-7a99-43fc-94c5-68b84cdb6a03,Electronics,6.8,Other,0.398045,68.82,1838,dbaf67f2-0430-449f-a981-c8655b182256,Supermarket,2008,Medium,Rural
404c54f4-c5db-41c5-b9e6-301f61a4973a,Food,2.1,Regular,0.594174,412.56,450,28981745-1f9b-4a19-b2b4-6c21f4111437,Fashion Store,2020,Small,Urban
6ae63ecd-5ad2-4d7b-9cd9-4d118aa2e55a,Clothing,0.32,Other,0.513059,333.16,6167,4ae38ded-cf60-4cfe-9181-f3706dd718a0,Fashion Store,2004,Small,Urban
add23719-942e-4a1e-b127-3dcce448ca1e,Appliances,7.14,Other,0.194882,303.67,2416,362afa26-3bbd-4838-89b2-d6c0f56b18fd,Electronics Store,2006,Small,Urban
734bf10f-920a-4318-87d4-f3717ee68e27,Clothing,0.32,Other,0.704477,416.13,9076,52dc26b1-a86c-4b77-9a32-956cad7fec85,Fashion Store,2007,Medium,Urban
09180e56-23ee-4aa2-844b-184e084a48b9,Electronics,6.8,Other,0.597901,386.06,6162,32139b03-4734-4199-949d-81c21b9df705,Online,2016,Medium,Rural
e85eda25-9a49-4efc-bcbe-544b79db95df,Food,2.1,Regular,0.538544,458.28,8153,d5bc4e39-181c-43eb-a52f-4d48ab73be5a,Supermarket,2013,Large,Urban
1f320262-2b04-46cd-980a-0e107bcbedec,Electronics,6.8,Other,0.400433,92.87,8388,b361a218-5195-4253-ad2f-3edd36caa196,Online,2015,Large,Urban
170cef5e-f9f1-456c-9211-241e8a3354aa,Appliances,7.14,Other,0.784355,495.95,4070,5faa93d0-cce8-431f-8f50-ae9f9bbe7073,Electronics Store,1996,Medium,Urban
45f97b1c-ccd9-4f6b-a2db-2eb8b7477f5d,Food,2.1,Regular,0.801127,361.03,6903,1fcc3ce7-958e-412c-8b41-e56afe654e19,Online,2017,Large,Urban
74d55c4e-5d07-4832-a6bf-160f06e23d36,Food,2.1,Regular,0.888535,325.9,1767,e8b46ab7-1806-4a3b-80b0-8ca11fb859dc,Electronics Store,2016,Medium,Urban
70a4ab33-fb91-480a-8bfc-f2c8c1373437,Food,2.1,Low Fat,0.202362,98.31,7065,e95e238a-6fcf-45ca-b677-d24291b5e6e8,Electronics Store,2011,Medium,Rural
c4704c88-4847-4f19-b7b1-1ba104031c3b,Food,2.1,Regular,0.102258,75.4,9834,b7201c29-36e7-42d3-b04c-7dfaedec9dea,Supermarket,1995,Small,Urban
9f2c4488-0b04-4de3-abd2-b6d12ce095f3,Clothing,0.32,Other,0.425553,76.68,1505,ad4f454b-4a7c-4173-a7a9-bd55a9192b05,Electronics Store,2017,Medium,Rural
06908b6a-d89f-48b9-9bb6-ba23174189aa,Electronics,6.8,Other,0.694185,134.63,481,acd2c38f-8882-4cb7-8a28-3caa9f741ab1,Supermarket,1993,Medium,Rural
325f350c-f73f-4d2b-8ed6-233215509bd1,Appliances,7.14,Other,0.702489,105.95,7215,259a7dd7-748d-47c0-8320-85cc790ca334,Fashion Store,2001,Small,Rural
fa8ce672-2022-4817-b852-0deef42fcd5d,Clothing,0.32,Other,0.657478,344.36,1497,f02d7f62-df18-424e-bd00-782a4dd918ee,Online,2009,Medium,Rural
fe8cf56c-21b3-42e9-9991-dacf060304af,Clothing,0.32,Other,0.66774,374.49,8034,84a0f12f-2b7c-4859-a451-2e2cef2a883e,Electronics Store,1992,Large,Urban
48e94d4c-14c8-4ad5-b8bc-78127f6cef0d,Clothing,0.32,Other,0.149423,287.67,9723,2be17661-0974-4fe4-b21b-22fcbcef67e2,Electronics Store,1997,Small,Rural
b155d024-c00d-44fa-9c42-0ab6171d5913,Clothing,0.32,Other,0.534919,159.69,1749,71dc4f1c-a9bd-4aa7-be2a-cf5b13477e91,Supermarket,2007,Large,Urban
753c3681-f03f-4445-a73e-a40ff0745226,Clothing,0.32,Other,0.24084,412.88,3743,3e3d3fa3-ee3c-46b0-93ad-f2ccab071c98,Electronics Store,2013,Large,Rural
10187cd6-1a62-4c20-aaf7-9bf012f442ac,Electronics,6.8,Other,0.065519,480.83,5861,855d1c3c-3375-4f1a-9c5d-492e2c2c2973,Electronics Store,2006,Medium,Rural
888f1ea9-29b7-4a7d-867c-a155c6d45e85,Food,2.1,Regular,0.918306,395.2,7934,a03aecde-5f1e-41e1-bac8-43f142315899,Fashion Store,1997,Large,Rural
4cec7255-4bf8-41b5-822c-dc92089f70b1,Appliances,7.14,Other,0.07734,477.89,1821,5f43385f-4c40-4ec2-8dfd-6b8f7fd85d7c,Fashion Store,2002,Medium,Rural
7ac6b4ac-7b53-4f94-826c-6581b92e14f3,Clothing,0.32,Other,0.695797,257.46,9748,04ae2135-7ed7-4a86-b930-3875854b1f47,Fashion Store,1990,Large,Rural
b57ea23f-9cb1-4301-8ff6-e607ac82eb8d,Appliances,7.14,Other,0.635038,403.05,8226,79dad973-09b6-4472-b573-189f2d5eb3da,Electronics Store,1994,Small,Rural
f9e99744-21b3-4b67-a7d6-132acd8c4292,Electronics,6.8,Other,0.944486,175.68,8618,7bd3070a-aa34-403f-95d6-0cf5893b23ff,Electronics Store,1997,Medium,Urban
e51a383d-8521-46c5-ad14-204383e6f266,Appliances,7.14,Other,0.793789,239.93,7037,fb161652-73d5-45f4-822a-45bbde2f9b59,Electronics Store,2013,Large,Rural
c242640d-f0b5-498b-9f24-5e59e0494377,Food,2.1,Low Fat,0.179668,95.18,313,db18e264-f91d-4167-8ba1-57774212475c,Fashion Store,2009,Small,Urban
5ca6da4a-4277-42c3-961d-509618ac2205,Appliances,7.14,Other,0.978275,396.88,5454,c1795917-18f9-49cb-a80c-240d9c6cfe62,Supermarket,2000,Large,Rural
82bb6751-cff3-4b5a-9b1c-c6df167b5c2a,Clothing,0.32,Other,0.553194,240.51,9853,dca3c162-2af4-4298-8be0-613d4858880f,Online,2003,Medium,Urban
e9670eaa-e628-4f40-835b-46afa2cbe900,Food,2.1,Regular,0.609941,283.67,1307,07a856be-988f-4df0-bf0f-79269adff5af,Electronics Store,2012,Medium,Urban
9c8a3dac-a68d-4927-9e1d-3b7e5da3c855,Appliances,7.14,Other,0.699926,321.25,1694,cf52f65b-00f0-4a43-a6a4-3777b9696c77,Online,1990,Small,Urban
47301e38-3855-4201-9bf4-d85fa8e8028f,Electronics,6.8,Other,0.423376,67.27,1352,4bdbf20b-2215-49dd-a55a-6434005ef87c,Online,1995,Medium,Rural
aaab4657-2d92-4d2c-a56d-75f846aadcc9,Clothing,0.32,Other,0.931502,478.61,702,0c813f11-949b-4089-a2be-f0963dc147e0,Supermarket,2017,Small,Urban
950cb68a-184a-4e49-9919-4833a776bf59,Electronics,6.8,Other,0.335404,396.48,1805,acf7dd66-f7bd-4875-a619-2050d7cd4af6,Supermarket,1998,Medium,Rural
98642308-47bd-49eb-a8a9-4f96ad6d8ad1,Electronics,6.8,Other,0.031508,242.73,9775,01d0906b-13be-47d2-9e6d-1d3eae43cfd4,Electronics Store,1993,Small,Rural
feb84d72-4608-439b-9755-c9225a00344d,Food,2.1,Low Fat,0.460803,115.6,6886,9ff74c4a-6117-4e59-9293-d7d0e2038621,Supermarket,2014,Large,Urban
58a72aef-6b96-4649-9060-f7549cd0dfc8,Appliances,7.14,Other,0.266585,232.15,5802,125433a3-7ad0-4b9c-81e1-4b6d2f614689,Online,2009,Small,Rural
9c6015be-2ff0-478c-bf2f-4c54531d19c4,Food,2.1,Low Fat,0.20464,235.39,6628,03ea2659-12a4-4c36-a93d-4ee51fd7b334,Online,1992,Medium,Rural
edc9e00e-049b-4918-ae75-4122aaab070d,Clothing,0.32,Other,0.95019,221.38,9690,de29f7c0-ee6a-4963-852c-77c0c02a4308,Fashion Store,2013,Medium,Urban
331aa090-720c-46c6-9484-f7b95bf7a318,Clothing,0.32,Other,0.761595,101.25,6731,3f8a6a6c-0bb3-4796-9f9e-51a684432319,Online,1995,Large,Rural
531e9567-ba93-4db5-97d7-e6dd6de8f847,Electronics,6.8,Other,0.739824,271.61,5872,ba7679ca-cffb-4547-af6c-1b56411a3104,Supermarket,2006,Small,Rural
0a4bb93b-d58d-44bf-b1d8-9a2aaeb7700b,Electronics,6.8,Other,0.23024,160.99,8322,dda6d13c-0733-4f54-b09d-56ea71670328,Supermarket,1994,Small,Urban
846230c7-97ac-4eea-acf1-176ce95ce7ed,Appliances,7.14,Other,0.62547,50.15,6387,305c2ad6-8589-4205-842e-7813e5888f21,Supermarket,1992,Medium,Urban
d081444c-7abc-4c07-a2c8-c7172cc75eb1,Electronics,6.8,Other,0.823288,488.37,2513,813bb82e-e529-4039-adb5-0dd7748c5385,Online,2014,Small,Urban
a1747348-e470-4c9c-a604-4963124eb129,Food,2.1,Regular,0.854391,153.12,318,4c98a19e-8e97-4163-b478-ab0a6204934d,Supermarket,1993,Medium,Rural
5a01eb81-3a8f-4eeb-b6fd-c45a5ff7f2c4,Electronics,6.8,Other,0.389777,320.34,2658,6cd728eb-9187-40a5-9335-9602486f2c19,Online,2014,Large,Rural
f2e51081-5103-4b63-97f9-7db2c39ddd3e,Clothing,0.32,Other,0.586599,492.38,8887,dbb803fa-5f13-4e9a-b4f3-dee0aac6992c,Supermarket,2002,Small,Rural
41803428-d4f8-47aa-8c5e-110e0d086769,Electronics,6.8,Other,0.552971,328.48,7675,a2bc217b-e1eb-4ba0-9caa-9bf3a3753327,Electronics Store,1999,Medium,Rural
00e13896-fd7e-462b-b021-7e46286697cb,Appliances,7.14,Other,0.146808,84.82,6219,2649c419-9fdc-462d-a694-dc5d5f2576c9,Electronics Store,2010,Medium,Urban
d450db06-e138-4e09-aa58-2a51b43dd3eb,Food,2.1,Regular,0.872471,85.99,2846,16a5d887-7686-40b8-864b-525736201585,Electronics Store,1995,Large,Urban
3f88e2cc-cea0-4014-96a5-b6bf49708c13,Electronics,6.8,Other,0.206813,220.7,3609,19b26011-4442-4745-be3e-3850a10e8fc3,Online,2011,Small,Rural
f2425d29-3c8f-4b5f-9dd2-24361d31d7e5,Clothing,0.32,Other,0.258088,322.34,184,d230206a-d6d4-47cb-8ec0-81cd85ba7d77,Fashion Store,1991,Large,Urban
424a3b00-e660-4f6a-927a-cbf7e3d20d09,Clothing,0.32,Other,0.251274,233.28,1340,2c42558e-f87d-429c-befc-74c423559520,Electronics Store,2001,Small,Rural
8bd2f43e-76d6-4d82-9ef5-67dee6326765,Food,2.1,Low Fat,0.989741,212.11,9584,4507bc06-e44b-476a-9744-176c623e4615,Online,2008,Medium,Urban
9a8e60c2-424b-49f9-9555-0b89bab9d81b,Electronics,6.8,Other,0.322092,322.53,8045,0f36c9dd-5a33-44b7-94a3-62c41351b26f,Online,1994,Small,Rural
24677be3-b3f9-4a15-a4a9-4ab1844eb5bd,Food,2.1,Low Fat,0.856612,337.22,5531,a6440bd7-42de-46cf-8de4-128a3ac2aa41,Supermarket,2014,Large,Rural
fedaa36b-d016-46e0-86f9-403ac2299bf7,Food,2.1,Regular,0.092768,295.02,3081,b65c93d0-363d-4b3b-abba-102f12a387a9,Fashion Store,2017,Medium,Rural
4f28ecc8-ac0e-4d17-852c-590eba9832a5,Appliances,7.14,Other,0.41471,167.16,1088,fe2b6f3d-cfb1-4430-b0ce-c9d1f62a1039,Online,1993,Medium,Urban
4954d784-da6a-46d8-809b-bab70f51ccbf,Food,2.1,Low Fat,0.243131,430.55,174,7ff076d6-c60a-44fb-b299-cad5b8d2c920,Fashion Store,2007,Small,Urban
73732129-9689-4101-9e38-d3587f3b2e4e,Appliances,7.14,Other,0.054993,387.62,9586,cc692daa-392a-4982-982c-a3a69d543098,Online,2013,Small,Urban
73ff658d-b054-445c-a8b1-57efa7cbb80f,Clothing,0.32,Other,0.917917,384.11,6841,a1ae81c3-afa1-4178-bcd5-a0955f99fe74,Online,2005,Small,Rural
023028a3-aada-43bd-93f6-c3f73e9625df,Electronics,6.8,Other,0.812695,432.73,9002,c4e9e79d-ab2d-44d9-8f33-9191024df3ce,Fashion Store,1991,Large,Rural
baa3df3e-bfbf-4214-8670-4b9b12f7d080,Food,2.1,Regular,0.352156,302.52,8407,8317bb7c-09ea-4220-91d4-d4883edacb42,Fashion Store,2012,Small,Urban
d2d4cd72-8ae6-4cc9-86bb-8b72d598eda9,Appliances,7.14,Other,0.819039,342.48,2711,60b76519-efef-4ae2-ad02-3f586670c194,Electronics Store,1990,Medium,Urban
882c92fa-f7d9-4e43-b40e-066e48853df7,Appliances,7.14,Other,0.997799,338.42,2351,a7061f9b-54ce-453c-a100-f780b036eef4,Supermarket,1990,Small,Rural
5fa38252-fcac-45e3-a44b-24f878076b01,Electronics,6.8,Other,0.307338,211.18,4514,28b6db23-c9bf-47ea-88b7-163d661590ac,Electronics Store,2016,Large,Rural
2b7063fc-82f0-4b8d-8cda-208ac6e4561c,Appliances,7.14,Other,0.094857,426.88,8356,8f1b3dfa-85cb-4055-a754-f135f03aef6b,Electronics Store,2005,Small,Urban
27e03bb4-ef1e-4712-8bf3-e280da6296ba,Appliances,7.14,Other,0.738417,247.85,4201,b033b26c-b0f7-49ad-a2db-6cd5481ef4f4,Electronics Store,1991,Small,Rural
c8728794-b025-4931-be7c-70622d3cf06d,Food,2.1,Regular,0.190992,96.67,5790,1db1ae76-250b-4a3e-b29b-c4b5e7093a65,Supermarket,2010,Small,Rural
2dba979d-3ed7-4310-a8f5-329b011292f7,Appliances,7.14,Other,0.827302,187.34,5788,a750a8af-444a-4a1f-95a4-41a21801ac64,Supermarket,2000,Medium,Rural
8034e1c9-75fd-4c7c-884e-9e7290fd4158,Food,2.1,Low Fat,0.461323,364.25,9496,7e286131-f8e5-4ec3-a8a3-15054c250bf2,Supermarket,2017,Small,Rural
166e3281-8480-4ae2-b9c7-f08ebd220525,Food,2.1,Regular,0.788533,245.86,6416,27d429e0-a7e0-4736-95c9-7fd94ad2867e,Online,2014,Large,Urban
a51cc8c3-1786-4a58-bb1f-e064ba1a571f,Electronics,6.8,Other,0.502831,427.45,4069,ef707453-ccfa-4b1a-b711-9f7e13123e16,Online,1994,Small,Urban
37a1ffdb-5974-427c-a9b9-18771f7aa2a6,Electronics,6.8,Other,0.721491,328.23,5022,a5b2fcea-8031-4371-ba01-5cac97f027b1,Fashion Store,2013,Small,Urban
e88740f7-7ac3-4c97-993d-a59b1a90d05e,Clothing,0.32,Other,0.722501,210.78,146,1c23cae6-e666-4823-92b4-659bceb57825,Supermarket,2017,Medium,Urban
fb8f4e50-5682-4388-85b3-05714e44afd6,Appliances,7.14,Other,0.854364,318.31,4174,56000ae9-5452-478b-8ba0-4bb51dbc3d95,Fashion Store,2001,Medium,Rural
a1415e83-93a6-4ebb-825e-8429aff241a1,Clothing,0.32,Other,0.359844,318.83,2211,c5816309-a125-4962-852a-2e370e5f74d2,Electronics Store,2005,Small,Urban
a7632f65-e181-4b11-8b42-a2da00aceb60,Food,2.1,Regular,0.522601,375.61,5709,652acb77-6f4e-43b0-a8ad-da1a23b4d425,Fashion Store,2006,Large,Rural
eea1a404-8cc4-446c-a914-cb7bd1f31623,Food,2.1,Low Fat,0.334635,172.84,1731,c08c7a6c-9dd9-45fb-947b-60b1aa593608,Online,2010,Medium,Urban
31f2d28f-6d5f-4f15-bed2-6b2bd90ce81e,Appliances,7.14,Other,0.547885,352.45,5433,5e1466d3-3c41-4936-ba14-04526e1daeda,Electronics Store,2010,Small,Rural
89a180f8-df02-4088-90b2-8456302bde35,Clothing,0.32,Other,0.948739,54.87,9684,b3829c80-8cfa-4566-a2f0-4ab17b6c0d0b,Fashion Store,1998,Large,Rural
b62b265b-175f-4c08-ab06-6b2e6056b2c0,Electronics,6.8,Other,0.132424,276.96,4979,ba51fd9a-e01a-44cf-9861-ab05e7bababf,Electronics Store,2019,Large,Rural
e9d92700-444b-4585-a91c-898841179303,Clothing,0.32,Other,0.420073,227.83,4291,3fd6d008-b890-4527-80e3-87eca69570f1,Supermarket,2017,Medium,Rural
c688fa1e-cdc1-477e-a015-0871ebf7a8d1,Electronics,6.8,Other,0.983037,245.84,2833,670a0fa0-8a52-4247-965e-6de77754644c,Supermarket,2003,Large,Urban
73c46c8b-5e42-4091-8528-66ba0f077bb6,Electronics,6.8,Other,0.314555,277.82,6713,dba13daf-56eb-47fa-a87b-e9a961bc82c7,Online,1995,Medium,Rural
3a8aca61-91fa-4788-b0f9-c4ad9f897aed,Clothing,0.32,Other,0.65966,351.32,3079,453fd672-7ec9-483a-8e9f-f31d1bc8d9ea,Electronics Store,2015,Large,Rural
af44126a-ac0d-47c9-81c4-ecd4112b1678,Clothing,0.32,Other,0.242308,246.55,988,90855d88-c3fd-4caa-af38-7c582a5f1249,Online,2004,Large,Rural
f6f0ec3e-afce-4dd4-8e3c-c948ba0a9d2a,Food,2.1,Low Fat,0.610292,317.42,9734,f983cbf0-6c7b-4f45-9057-2ea3f8dc60ce,Supermarket,2020,Small,Urban
e2ae2b17-29e9-4a49-bcbb-ce62f672c71e,Clothing,0.32,Other,0.785356,190.48,5831,c7a387df-984f-4fd1-92ed-5bc7fc30c732,Supermarket,2000,Small,Urban
fedd30e5-e7ef-447b-aace-8a7ba4103cbf,Electronics,6.8,Other,0.254031,448.67,3580,11832d80-5901-4d63-a9fd-3382d16f24ce,Supermarket,2014,Large,Urban
ac4eb898-9bfa-44be-9895-32f8bb3beb74,Appliances,7.14,Other,0.323332,479.44,1882,33798628-3014-450e-84be-d3165cf9b760,Supermarket,1997,Large,Urban
cd61c8ec-b5de-4ec3-977b-21bf47c91dc5,Appliances,7.14,Other,0.66965,112.22,1972,0f9a3645-cca5-4cf6-9e75-a1152b0ab39c,Online,1998,Medium,Urban
b0c83761-2d78-4b0b-8a94-f33a9cdf6e52,Electronics,6.8,Other,0.839737,282.1,7951,6a71e67b-36a5-41e5-8dca-974a39de5e2f,Electronics Store,1992,Large,Rural
459895d5-2d84-4cd5-bb33-df883d05cb5d,Electronics,6.8,Other,0.666107,50.79,6494,4aeed679-750d-4473-be7b-e595f1f03b43,Fashion Store,1998,Medium,Urban
4125c7c0-659d-4a52-aab0-611a3a73f99b,Clothing,0.32,Other,0.054156,129.69,4836,359b4569-22b6-4b81-a944-b3fced8e662b,Electronics Store,2017,Large,Urban
d5533856-ab00-43cd-bfe1-60e31a195c7c,Appliances,7.14,Other,0.141484,338.78,2162,03fd2898-7546-4e68-9367-bd21b67a81ca,Supermarket,2012,Large,Rural
46b490aa-79d6-4472-b595-a919edde71f4,Electronics,6.8,Other,0.558348,298.48,1966,e97f3eb0-9965-42c7-a444-4776de5c7ff0,Online,2008,Large,Urban
15009acf-1693-44d6-9c1b-706f7f515621,Clothing,0.32,Other,0.362383,376.13,7629,537dc523-22d1-477b-b2bb-4d61b94270e3,Fashion Store,2002,Small,Rural
a6eacd97-baed-4105-8f25-cccc36c2019e,Electronics,6.8,Other,0.999479,123.29,7536,fd106e3d-663a-4b6b-999b-e5f6eeff3cf6,Supermarket,2007,Large,Rural
55a63ec1-0698-4363-a849-838d369348c5,Food,2.1,Regular,0.587167,441.93,4299,8ff3866a-552c-4456-ad79-6fbcd780862e,Fashion Store,1994,Large,Rural
d9bf20f5-3f9f-4af5-9a76-d5ba4234e962,Clothing,0.32,Other,0.264383,386.52,9886,06ca5276-af86-4fea-8501-90a0f40c19b5,Supermarket,2008,Small,Rural
0456f96b-8d65-4366-af1c-7dfc002eaccc,Food,2.1,Low Fat,0.896619,122.15,431,940a43f7-a9ed-4a8a-bffd-6058277724ac,Supermarket,1993,Large,Urban
e8a92048-6729-4553-9d9f-0816820d6200,Electronics,6.8,Other,0.987512,364.49,3212,a50cdb0d-c50e-4fa3-a397-431bcdf30121,Electronics Store,1999,Medium,Urban
f18d62cd-3fed-4b21-8fef-d8c7d2e2e4c4,Clothing,0.32,Other,0.721124,461.55,4739,34042640-a27c-4cee-a3ed-075ae2b58f21,Fashion Store,1996,Large,Urban
