item_id,date,month,year,location,category,item,sales,price,discount,total_sales_value,profit_margin,advertising_spend
291607,2022-08-17,8,2022,Pune,Home and kitchen,Bedding and bathroom,2311,2281,3,5113249,588,4168
923713,2022-08-22,8,2022,Pune,Sports and outdoor,Fitness equipment,1631,2391,8,3587743,1353,8337
44017,2022-08-29,8,2022,Pune,Grocery,Beverages,358,408,30,102244,328,7089
119346,2021-05-19,5,2021,Delhi,Electronics,Audio equipment,1242,3107,30,2701225,1867,5208
870504,2023-01-05,1,2023,Bangalore,Electronics,Home appliances,451,2932,13,1150428,1478,4922
291607,2022-03-05,3,2022,Chennai,Home and kitchen,Bedding and bathroom,555,1936,21,848839,1282,8218
959447,2021-07-18,7,2021,Bangalore,Home and kitchen,Kitchen appliances,2601,2517,4,6284848,624,692
265020,2021-04-07,4,2021,Bangalore,Sports and outdoor,Outdoor clothing,1680,1510,30,1775760,655,118
157636,2023-06-20,6,2023,Kolkata,Home and kitchen,Furniture,2710,4983,29,9587790,302,7032
712704,2023-07-29,7,2023,Chennai,Other,Musical instruments,708,3368,15,2026862,3056,6890
688814,2021-04-30,4,2021,Mumbai,Books and stationery,Office supplies,2347,4558,17,8879029,131,5355
137626,2022-08-06,8,2022,Ahmedabad,Automotive,Accessories,2090,234,13,425482,21,5350
667236,2021-11-11,11,2021,Ahmedabad,Electronics,Gaming,1431,444,21,501937,179,3087
527637,2021-11-16,11,2021,Kolkata,Clothing,Shoes,1849,366,20,541387,25,7121
785610,2023-09-03,9,2023,Kolkata,Home and kitchen,Decoration,494,2961,28,1053168,2107,7065
616313,2022-06-16,6,2022,Ahmedabad,Beauty and personal care,Skin care,2265,3316,27,5482840,2378,8728
265020,2021-10-12,10,2021,Mumbai,Sports and outdoor,Outdoor clothing,1643,3709,26,4509476,2219,6622
157636,2021-02-07,2,2021,Ahmedabad,Home and kitchen,Furniture,2017,1184,4,2292602,953,1180
288342,2023-06-12,6,2023,Hyderabad,Toys and games,Crafts,861,3647,17,2606255,161,5670
451769,2021-12-13,12,2021,Bangalore,Grocery,Fruits and vegetables,1038,3422,27,2592986,185,3029
686914,2022-11-16,11,2022,Chennai,Toys and games,Toys,2341,4543,19,8614482,2461,5438
959447,2021-11-06,11,2021,Mumbai,Home and kitchen,Kitchen appliances,1412,2927,18,3388997,380,8387
527637,2023-01-06,1,2023,Mumbai,Clothing,Shoes,434,2893,20,1004449,1101,1141
787503,2023-02-22,2,2023,Chennai,Dairy,Yogurt,689,2766,8,1753312,286,7122
590178,2023-12-13,12,2023,Chennai,Books and stationery,Books,1426,3879,25,4148590,642,880
81516,2022-05-02,5,2022,Ahmedabad,Dairy,Butter,929,4013,18,3057023,2394,8689
871502,2021-01-18,1,2021,Pune,Clothing,Sports clothing,2808,1985,6,5239447,1260,6647
347292,2022-09-13,9,2022,Mumbai,Automotive,Car parts,1288,3062,14,3391716,420,2619
870504,2023-05-13,5,2023,Kolkata,Electronics,Home appliances,2224,3661,2,7979222,32,1761
8854,2022-08-05,8,2022,Bangalore,Grocery,Meat and seafood,586,580,9,309290,117,9718
423976,2023-02-19,2,2023,Chennai,Grocery,Spices and herbs,2073,3251,10,6065390,2568,4306
712704,2023-05-11,5,2023,Pune,Other,Musical instruments,2239,1290,2,2830543,1130,8984
119346,2023-08-09,8,2023,Hyderabad,Electronics,Audio equipment,2028,2366,25,3598686,1267,6661
712704,2023-11-07,11,2023,Pune,Other,Musical instruments,1588,1644,10,2349604,1140,7003
323539,2021-12-18,12,2021,Delhi,Books and stationery,Stationery,2268,105,11,211944,21,7099
690362,2023-10-18,10,2023,Ahmedabad,Other,Industrial and scientific supplies,2635,4843,23,9826204,4519,7462
965420,2022-09-22,9,2022,Ahmedabad,Books and stationery,Art supplies,1188,1970,1,2316956,1808,5273
611210,2023-05-19,5,2023,Hyderabad,Sports and outdoor,Camping and hiking,63,1125,21,55991,100,1353
787503,2022-03-24,3,2022,Pune,Dairy,Yogurt,942,611,30,402893,408,9012
157636,2021-08-15,8,2021,Kolkata,Home and kitchen,Furniture,1554,2996,18,3817742,603,7662
118120,2021-08-19,8,2021,Chennai,Grocery,Canned and packaged food,479,1708,30,572692,1645,5815
265020,2023-01-24,1,2023,Ahmedabad,Sports and outdoor,Outdoor clothing,1954,1960,17,3178767,891,204
339067,2022-07-15,7,2022,Pune,Dairy,Cheese,2177,1889,7,3824488,161,2399
920471,2022-06-03,6,2022,Bangalore,Toys and games,Puzzles,963,666,2,628530,378,6746
100796,2022-07-10,7,2022,Delhi,Toys and games,Games,2415,2779,5,6375720,1970,7928
959447,2023-04-01,4,2023,Chennai,Home and kitchen,Kitchen appliances,2282,1721,7,3652409,145,7868
265020,2023-03-16,3,2023,Mumbai,Sports and outdoor,Outdoor clothing,1845,963,13,1545759,680,2675
870504,2022-01-01,1,2022,Ahmedabad,Electronics,Home appliances,1276,3783,6,4537481,1540,4216
686914,2023-11-21,11,2023,Kolkata,Toys and games,Toys,2683,2677,22,5602264,1453,2647
291607,2022-09-10,9,2022,Mumbai,Home and kitchen,Bedding and bathroom,2803,4327,20,9702864,3281,7003
639741,2023-06-15,6,2023,Pune,Beauty and personal care,Men's grooming,2200,4702,7,9620292,3654,513
347292,2022-10-08,10,2022,Mumbai,Automotive,Car parts,684,1909,22,1018489,1120,2634
606892,2021-06-07,6,2021,Pune,Sports and outdoor,Sports equipment,1494,4918,9,6686217,3495,8819
288342,2022-02-09,2,2022,Mumbai,Toys and games,Crafts,2901,3107,0,9013407,2978,295
977511,2022-05-17,5,2022,Ahmedabad,Home and kitchen,Cleaning supplies,2614,3248,18,6962023,2925,2033
688814,2023-07-27,7,2023,Chennai,Books and stationery,Office supplies,2917,4076,14,10225135,324,6882
787503,2022-08-24,8,2022,Bangalore,Dairy,Yogurt,1789,1571,25,2107889,859,9773
546586,2022-11-21,11,2022,Kolkata,Clothing,Children's clothing,1367,91,22,97029,38,9489
740351,2023-06-20,6,2023,Ahmedabad,Grocery,Bakery,2288,2560,19,4744396,1329,9597
923616,2021-11-16,11,2021,Kolkata,Clothing,Women's clothing,1417,3042,19,3491516,1871,1345
606892,2022-10-23,10,2022,Chennai,Sports and outdoor,Sports equipment,1388,1031,4,1373786,461,5604
86369,2022-01-20,1,2022,Pune,Electronics,Mobile phones,2411,1843,19,3599213,1481,8018
157636,2021-11-09,11,2021,Pune,Home and kitchen,Furniture,88,1610,14,121844,1234,4043
616313,2023-02-06,2,2023,Bangalore,Beauty and personal care,Skin care,1163,1741,12,1781809,1537,4054
347292,2022-06-23,6,2022,Pune,Automotive,Car parts,624,2389,6,1401291,489,3116
244714,2023-11-04,11,2023,Ahmedabad,Electronics,Camera and accessories,1863,4251,14,6810867,4202,6854
927877,2021-08-05,8,2021,Pune,Other,Pet supplies,1212,1457,1,1748225,1299,6214
288342,2023-02-08,2,2023,Delhi,Toys and games,Crafts,160,4338,17,576086,841,7167
606892,2022-01-18,1,2022,Hyderabad,Sports and outdoor,Sports equipment,1388,3396,15,4006600,1758,6996
758146,2021-03-07,3,2021,Kolkata,Sports and outdoor,Cycling,933,2757,26,1903487,1391,4592
785610,2022-10-04,10,2022,Chennai,Home and kitchen,Decoration,2333,2061,29,3413902,1444,3288
787503,2023-08-25,8,2023,Chennai,Dairy,Yogurt,348,3413,12,1045197,1512,8948
241400,2021-12-31,12,2021,Chennai,Other,Gifts,2413,2808,27,4946263,1638,8446
323539,2022-05-15,5,2022,Pune,Books and stationery,Stationery,509,732,22,290618,56,8895
771439,2023-01-04,1,2023,Pune,Dairy,Ice cream,992,4955,13,4276363,3280,7271
771439,2023-04-11,4,2023,Delhi,Dairy,Ice cream,507,3656,27,1353122,2392,1659
957346,2022-08-22,8,2022,Bangalore,Automotive,Oils and fluids,2006,4366,10,7882376,878,9268
137626,2022-02-15,2,2022,Kolkata,Clothing,Accessories,933,4340,9,3684790,2655,651
347292,2022-04-04,4,2022,Kolkata,Automotive,Car parts,1170,3917,19,3712140,3709,1487
157636,2023-05-15,5,2023,Bangalore,Home and kitchen,Furniture,2676,2727,3,7078528,892,3486
740351,2022-05-09,5,2022,Mumbai,Grocery,Bakery,1431,1971,12,2482040,155,5614
423976,2023-02-15,2,2023,Mumbai,Grocery,Spices and herbs,2480,3739,2,9087265,2076,9246
81516,2021-12-23,12,2021,Bangalore,Dairy,Butter,529,4295,28,1635879,3124,5020
86369,2021-06-04,6,2021,Ahmedabad,Electronics,Mobile phones,838,4252,26,2636750,2005,2939
137626,2023-08-26,8,2023,Hyderabad,Clothing,Accessories,409,1680,22,535953,1044,6377
957346,2022-06-07,6,2022,Pune,Automotive,Oils and fluids,1384,2407,30,2331901,1794,2244
436259,2023-03-13,3,2023,Bangalore,Clothing,Men's clothing,1036,780,12,711110,367,2398
347292,2022-12-26,12,2022,Hyderabad,Automotive,Car parts,260,904,19,190382,352,8254
920471,2023-04-09,4,2023,Kolkata,Toys and games,Puzzles,1695,1411,1,2367728,769,5852
590178,2021-02-18,2,2021,Bangalore,Books and stationery,Books,1533,2114,7,3013908,1235,7756
936403,2021-07-30,7,2021,Bangalore,Dairy,Milk,1470,3592,2,5174635,3013,4070
339067,2021-04-09,4,2021,Kolkata,Dairy,Cheese,1076,1942,7,1943320,1039,1953
288342,2023-02-26,2,2023,Chennai,Toys and games,Crafts,1822,4966,7,8414688,2770,503
265020,2023-06-02,6,2023,Kolkata,Sports and outdoor,Outdoor clothing,1787,1991,20,2846333,1854,9334
635723,2022-04-22,4,2022,Delhi,Grocery,Grains and pulses,999,1642,11,1459918,806,2572
244714,2021-06-19,6,2021,Mumbai,Electronics,Camera and accessories,2966,4374,7,12065154,4305,488
527637,2022-05-29,5,2022,Bangalore,Clothing,Shoes,2596,757,18,1611441,346,9371
870504,2023-02-01,2,2023,Pune,Electronics,Home appliances,791,661,21,413052,166,5938
157636,2021-01-15,1,2021,Delhi,Home and kitchen,Furniture,176,3269,2,563837,847,343
436259,2023-12-19,12,2023,Chennai,Clothing,Men's clothing,293,4526,8,1220028,2969,4930
941213,2023-10-23,10,2023,Mumbai,Electronics,Television and home theater,2078,3294,4,6571134,3125,6984
606892,2021-11-11,11,2021,Mumbai,Sports and outdoor,Sports equipment,2005,3421,25,5144328,2504,7759
265020,2023-12-04,12,2023,Delhi,Sports and outdoor,Outdoor clothing,2590,573,13,1291140,383,3073
959447,2021-01-03,1,2021,Hyderabad,Home and kitchen,Kitchen appliances,105,232,4,23385,190,1886
965420,2021-01-31,1,2021,Kolkata,Books and stationery,Art supplies,793,1599,15,1077805,1364,1770
871502,2022-08-11,8,2022,Hyderabad,Clothing,Sports clothing,2206,4245,4,8989891,3227,3153
157636,2021-10-08,10,2021,Delhi,Home and kitchen,Furniture,1823,994,18,1485890,149,4499
347292,2021-03-24,3,2021,Mumbai,Automotive,Car parts,312,4365,26,1007791,4310,3310
639741,2022-02-22,2,2022,Pune,Beauty and personal care,Men's grooming,776,4191,24,2471684,1011,690
323539,2023-05-10,5,2023,Kolkata,Books and stationery,Stationery,1698,4132,15,5963715,3138,4716
137626,2023-02-12,2,2023,Hyderabad,Clothing,Accessories,746,2485,12,1631352,1173,4247
241400,2021-08-30,8,2021,Ahmedabad,Other,Gifts,2564,4393,17,9348831,1001,1588
686914,2022-08-06,8,2022,Chennai,Toys and games,Toys,1329,2292,2,2985146,225,6811
317073,2022-10-22,10,2022,Hyderabad,Electronics,Watches,1176,3683,4,4157959,2269,5069
920471,2021-06-08,6,2021,Kolkata,Toys and games,Puzzles,1329,342,25,340888,91,317
291607,2021-11-15,11,2021,Chennai,Home and kitchen,Bedding and bathroom,245,892,7,203242,856,9208
965420,2022-04-01,4,2022,Pune,Books and stationery,Art supplies,184,2491,16,385008,1445,3913
611210,2021-07-20,7,2021,Delhi,Sports and outdoor,Camping and hiking,1346,1338,21,1422748,38,2258
260309,2021-08-14,8,2021,Bangalore,Electronics,Computers and laptops,1210,4075,3,4782827,805,9128
291607,2022-03-16,3,2022,Ahmedabad,Home and kitchen,Bedding and bathroom,1992,3752,0,7473984,3334,9271
871502,2021-08-24,8,2021,Delhi,Clothing,Sports clothing,902,579,2,511812,46,3237
688814,2022-06-24,6,2022,Pune,Books and stationery,Office supplies,2345,3041,26,5277047,326,2303
323539,2022-05-04,5,2022,Bangalore,Books and stationery,Stationery,448,1672,20,599244,1140,9369
959589,2021-01-22,1,2021,Kolkata,Automotive,Tires,57,3202,12,160612,2775,5351
667236,2022-07-20,7,2022,Delhi,Electronics,Gaming,2036,1820,28,2667974,1510,3891
868937,2021-01-18,1,2021,Pune,Beauty and personal care,Health and wellness,345,2323,22,625119,1802,196
119346,2021-02-05,2,2021,Ahmedabad,Electronics,Audio equipment,50,2622,20,104880,1818,1497
451769,2023-12-22,12,2023,Bangalore,Grocery,Fruits and vegetables,2578,4875,23,9677167,1075,4127
81516,2023-06-09,6,2023,Chennai,Dairy,Butter,1264,2437,23,2371883,400,1357
758146,2022-05-11,5,2022,Hyderabad,Sports and outdoor,Cycling,2836,3759,17,8848234,1562,6019
451769,2023-08-10,8,2023,Chennai,Grocery,Fruits and vegetables,234,3063,10,645067,2240,1129
959589,2022-12-07,12,2022,Pune,Automotive,Tires,1344,159,24,162408,24,5906
57527,2023-11-24,11,2023,Pune,Beauty and personal care,Makeup,2559,1098,16,2360216,571,2603
965420,2023-08-01,8,2023,Delhi,Books and stationery,Art supplies,2533,1288,3,3164628,287,1871
758146,2021-12-05,12,2021,Delhi,Sports and outdoor,Cycling,2795,103,5,273490,19,9799
771439,2021-03-15,3,2021,Bangalore,Dairy,Ice cream,2916,615,10,1614006,415,2133
590178,2022-08-13,8,2022,Ahmedabad,Books and stationery,Books,2479,1064,19,2136501,923,5613
787503,2022-05-01,5,2022,Ahmedabad,Dairy,Yogurt,2397,1249,18,2454959,187,1745
527637,2022-05-07,5,2022,Kolkata,Clothing,Shoes,1534,1038,21,1257910,735,2541
590178,2023-08-11,8,2023,Delhi,Books and stationery,Books,866,3271,15,2407783,227,7293
265020,2021-01-13,1,2021,Bangalore,Sports and outdoor,Outdoor clothing,915,2175,14,1711507,171,6422
690362,2022-02-10,2,2022,Pune,Other,Industrial and scientific supplies,2362,3678,16,7297446,170,9170
119346,2022-06-24,6,2022,Ahmedabad,Electronics,Audio equipment,2737,878,2,2355024,644,393
611210,2022-08-26,8,2022,Mumbai,Sports and outdoor,Camping and hiking,427,454,3,188042,217,1724
686914,2023-11-17,11,2023,Chennai,Toys and games,Toys,912,1021,16,782167,466,1543
740351,2022-08-18,8,2022,Delhi,Grocery,Bakery,2271,915,15,1766270,527,4133
8854,2023-12-21,12,2023,Hyderabad,Grocery,Meat and seafood,181,3529,7,594036,2760,8458
118120,2021-11-21,11,2021,Delhi,Grocery,Canned and packaged food,1508,4731,4,6848974,2366,7490
480150,2022-01-18,1,2022,Chennai,Beauty and personal care,Perfume,2537,4373,2,10872414,905,252
480150,2022-10-08,10,2022,Bangalore,Beauty and personal care,Perfume,1957,4850,23,7308416,3916,1742
959589,2022-11-25,11,2022,Delhi,Automotive,Tires,854,3420,3,2833059,752,6520
771439,2023-10-24,10,2023,Mumbai,Dairy,Ice cream,2003,4813,16,8097968,1013,7018
288342,2021-01-14,1,2021,Delhi,Toys and games,Crafts,1314,454,7,554797,201,1069
959447,2021-03-14,3,2021,Chennai,Home and kitchen,Kitchen appliances,193,3476,11,597072,1579,7871
527637,2022-03-30,3,2022,Hyderabad,Clothing,Shoes,2424,4526,30,7679716,324,318
923616,2021-12-06,12,2021,Delhi,Clothing,Women's clothing,2354,3152,18,6084242,1847,5745
635723,2022-04-09,4,2022,Mumbai,Grocery,Grains and pulses,733,118,10,77844,48,5611
137626,2023-09-25,9,2023,Delhi,Automotive,Accessories,2247,106,17,197691,46,5653
288342,2023-08-10,8,2023,Chennai,Toys and games,Crafts,743,618,4,440807,189,5876
977511,2022-12-08,12,2022,Pune,Home and kitchen,Cleaning supplies,2455,2524,7,5762670,2371,5051
347292,2022-11-02,11,2022,Delhi,Automotive,Car parts,483,237,30,80129,162,6786
758146,2022-12-27,12,2022,Pune,Sports and outdoor,Cycling,732,2862,10,1885485,1839,1781
611210,2021-03-30,3,2021,Bangalore,Sports and outdoor,Camping and hiking,2975,355,4,1013880,44,6764
81516,2021-05-31,5,2021,Mumbai,Dairy,Butter,2519,3791,12,8403585,2809,441
771439,2022-03-12,3,2022,Bangalore,Dairy,Ice cream,2340,1940,16,3813264,1185,8950
347292,2022-09-15,9,2022,Delhi,Automotive,Car parts,1665,3530,21,4643185,2495,6794
57527,2022-05-23,5,2022,Ahmedabad,Beauty and personal care,Makeup,2024,3288,10,5989420,2216,1153
941213,2021-09-24,9,2021,Hyderabad,Electronics,Television and home theater,2189,849,4,1784122,265,8120
157636,2021-07-22,7,2021,Bangalore,Home and kitchen,Furniture,198,3237,24,487103,167,5254
682416,2021-06-29,6,2021,Pune,Home and kitchen,Gardening,1030,837,5,819004,621,237
936403,2023-04-07,4,2023,Kolkata,Dairy,Milk,595,3178,29,1342546,2941,3424
941213,2023-05-21,5,2023,Chennai,Electronics,Television and home theater,2649,1579,25,3137078,95,4610
871502,2021-12-08,12,2021,Mumbai,Clothing,Sports clothing,2492,1716,14,3677593,1175,8543
241400,2022-01-11,1,2022,Delhi,Other,Gifts,1584,1093,29,1229231,561,7620
965420,2023-08-06,8,2023,Pune,Books and stationery,Art supplies,2425,1291,29,2222779,324,7978
44017,2022-03-03,3,2022,Chennai,Grocery,Beverages,60,1534,22,71791,650,1571
100796,2021-01-21,1,2021,Ahmedabad,Toys and games,Games,2853,4378,25,9367825,2047,3625
639741,2021-02-23,2,2021,Pune,Beauty and personal care,Men's grooming,1592,1215,6,1818223,194,4216
317073,2021-03-17,3,2021,Bangalore,Electronics,Watches,851,853,4,696866,77,1232
590178,2022-04-30,4,2022,Chennai,Books and stationery,Books,2605,3026,11,7015629,2308,4480
686914,2021-11-11,11,2021,Ahmedabad,Toys and games,Toys,958,2255,23,1663423,931,1673
527637,2021-05-07,5,2021,Hyderabad,Clothing,Shoes,1230,1424,12,1541337,230,6578
606892,2023-09-11,9,2023,Delhi,Sports and outdoor,Sports equipment,2111,433,23,703828,94,8271
712704,2022-09-15,9,2022,Ahmedabad,Other,Musical instruments,1011,420,9,386404,327,2944
546586,2023-04-26,4,2023,Bangalore,Clothing,Children's clothing,2230,4447,17,8230952,3006,6151
347292,2023-09-09,9,2023,Pune,Automotive,Car parts,774,3395,3,2548898,1635,1551
157636,2021-05-10,5,2021,Delhi,Home and kitchen,Furniture,676,420,19,229975,258,1701
291607,2023-03-24,3,2023,Delhi,Home and kitchen,Bedding and bathroom,739,806,12,524157,598,2156
423976,2021-03-15,3,2021,Pune,Grocery,Spices and herbs,2427,4758,20,9238132,3220,9737
740351,2021-08-14,8,2021,Ahmedabad,Grocery,Bakery,2866,1617,18,3800144,583,4929
690362,2021-01-22,1,2021,Hyderabad,Other,Industrial and scientific supplies,953,4040,17,3195599,775,9647
16266,2023-10-10,10,2023,Kolkata,Beauty and personal care,Hair care,1531,2466,16,3171374,505,5497
118120,2022-07-23,7,2022,Ahmedabad,Grocery,Canned and packaged food,1897,971,6,1731467,576,4678
118120,2022-05-15,5,2022,Mumbai,Grocery,Canned and packaged food,1234,1165,2,1408857,628,6345
740351,2021-08-31,8,2021,Mumbai,Grocery,Bakery,848,4961,16,3533819,3490,3653
957346,2022-06-16,6,2022,Delhi,Automotive,Oils and fluids,389,1995,15,659646,1167,8644
682416,2022-06-18,6,2022,Chennai,Home and kitchen,Gardening,2783,2223,5,5877278,1966,9370
712704,2021-11-20,11,2021,Hyderabad,Other,Musical instruments,386,4074,9,1431033,3872,9355
119346,2023-06-27,6,2023,Hyderabad,Electronics,Audio equipment,1345,3604,27,3538587,2723,5872
57527,2023-01-21,1,2023,Kolkata,Beauty and personal care,Makeup,906,4624,16,3519048,3338,6495
758146,2022-01-02,1,2022,Kolkata,Sports and outdoor,Cycling,419,1083,3,440163,541,4170
436259,2021-09-11,9,2021,Delhi,Clothing,Men's clothing,1285,2484,27,2330116,1765,8395
957346,2021-05-17,5,2021,Mumbai,Automotive,Oils and fluids,1259,1149,17,1200670,441,9643
690362,2021-08-02,8,2021,Mumbai,Other,Industrial and scientific supplies,2630,3984,3,10163582,2658,7758
870504,2021-02-28,2,2021,Hyderabad,Electronics,Home appliances,1986,872,12,1523976,715,4779
265020,2023-06-11,6,2023,Mumbai,Sports and outdoor,Outdoor clothing,518,3188,30,1155968,150,296
682416,2021-04-19,4,2021,Chennai,Home and kitchen,Gardening,1840,3989,7,6825976,2478,7407
317073,2021-12-20,12,2021,Pune,Electronics,Watches,1631,3595,10,5277100,2961,8994
291607,2023-08-08,8,2023,Ahmedabad,Home and kitchen,Bedding and bathroom,1277,4262,11,4843890,3644,4445
965420,2022-04-10,4,2022,Pune,Books and stationery,Art supplies,876,1480,21,1024219,625,7329
957346,2022-01-26,1,2022,Mumbai,Automotive,Oils and fluids,2928,3784,0,11079552,1632,8752
740351,2023-11-29,11,2023,Ahmedabad,Grocery,Bakery,1004,1579,4,1521903,435,494
527637,2023-06-08,6,2023,Ahmedabad,Clothing,Shoes,2218,1152,9,2325173,186,7897
288342,2021-01-16,1,2021,Hyderabad,Toys and games,Crafts,296,3246,9,874342,848,2385
785610,2023-12-27,12,2023,Mumbai,Home and kitchen,Decoration,1462,2900,22,3307044,617,681
137626,2022-05-24,5,2022,Pune,Automotive,Accessories,2897,2894,7,7797043,2267,3145
920471,2022-11-27,11,2022,Delhi,Toys and games,Puzzles,736,2601,24,1454895,1935,128
920471,2021-07-16,7,2021,Bangalore,Toys and games,Puzzles,2119,448,23,730970,264,1941
936403,2021-03-12,3,2021,Chennai,Dairy,Milk,1225,2764,12,2979592,1137,2969
86369,2021-10-21,10,2021,Bangalore,Electronics,Mobile phones,396,4174,17,1371910,2322,3001
317073,2023-04-24,4,2023,Bangalore,Electronics,Watches,1026,1609,7,1535275,12,7485
451769,2022-04-01,4,2022,Ahmedabad,Grocery,Fruits and vegetables,1456,302,30,307798,161,3266
688814,2021-11-17,11,2021,Pune,Books and stationery,Office supplies,661,3431,20,1814312,2340,6722
686914,2023-05-29,5,2023,Kolkata,Toys and games,Toys,1838,2154,28,2850517,579,6417
590178,2022-04-23,4,2022,Pune,Books and stationery,Books,2290,4072,0,9324880,2308,3624
936403,2022-12-30,12,2022,Delhi,Dairy,Milk,1447,113,9,148795,48,4459
480150,2021-01-13,1,2021,Kolkata,Beauty and personal care,Perfume,1506,268,23,310778,12,5456
288342,2021-12-29,12,2021,Mumbai,Toys and games,Crafts,1662,4484,22,5812878,2969,1860
771439,2023-03-02,3,2023,Ahmedabad,Dairy,Ice cream,1063,2717,2,2830407,71,2151
86369,2022-03-17,3,2022,Delhi,Electronics,Mobile phones,1873,681,11,1135206,186,3441
616313,2021-01-28,1,2021,Bangalore,Beauty and personal care,Skin care,2143,1874,28,2891507,1567,7921
686914,2023-11-14,11,2023,Chennai,Toys and games,Toys,379,4546,7,1602328,1465,8122
635723,2022-07-26,7,2022,Ahmedabad,Grocery,Grains and pulses,885,4677,27,3021575,51,8141
927877,2021-05-26,5,2021,Delhi,Other,Pet supplies,2244,830,11,1657642,29,4884
137626,2021-07-06,7,2021,Mumbai,Automotive,Accessories,2510,969,2,2383546,676,3644
291607,2021-05-18,5,2021,Pune,Home and kitchen,Bedding and bathroom,1389,2530,12,3092469,1490,4218
688814,2023-11-08,11,2023,Mumbai,Books and stationery,Office supplies,2318,1682,30,2729213,1041,6733
957346,2023-03-11,3,2023,Chennai,Automotive,Oils and fluids,340,312,7,98654,34,2159
688814,2021-10-15,10,2021,Bangalore,Books and stationery,Office supplies,2545,3461,19,7134678,3135,5540
137626,2022-09-08,9,2022,Kolkata,Automotive,Accessories,1561,3244,3,4911967,315,1653
785610,2022-04-14,4,2022,Kolkata,Home and kitchen,Decoration,2120,3388,16,6033350,2926,9501
771439,2021-07-12,7,2021,Kolkata,Dairy,Ice cream,1243,1221,20,1214162,691,9713
959447,2021-12-19,12,2021,Chennai,Home and kitchen,Kitchen appliances,2143,560,6,1128075,167,3004
868937,2022-10-23,10,2022,Bangalore,Beauty and personal care,Health and wellness,797,2837,22,1763649,2533,931
57527,2021-02-06,2,2021,Mumbai,Beauty and personal care,Makeup,2563,2576,12,5810013,2006,4756
923713,2022-02-08,2,2022,Ahmedabad,Sports and outdoor,Fitness equipment,2929,3421,26,7414880,1917,6964
347292,2023-02-26,2,2023,Pune,Automotive,Car parts,2066,3751,29,5502191,180,9682
686914,2022-08-13,8,2022,Kolkata,Toys and games,Toys,1547,381,23,453843,59,964
936403,2021-01-12,1,2021,Ahmedabad,Dairy,Milk,350,4462,26,1155658,282,1566
100796,2022-08-18,8,2022,Ahmedabad,Toys and games,Games,1357,4955,21,5311908,3821,7686
157636,2021-08-04,8,2021,Hyderabad,Home and kitchen,Furniture,986,4378,7,4014538,1162,7555
688814,2023-08-11,8,2023,Ahmedabad,Books and stationery,Office supplies,2974,404,4,1153436,261,2400
686914,2021-01-28,1,2021,Ahmedabad,Toys and games,Toys,1975,3095,15,5195731,2847,6891
923713,2022-11-16,11,2022,Mumbai,Sports and outdoor,Fitness equipment,1511,1380,23,1605588,276,5446
923616,2023-06-08,6,2023,Delhi,Clothing,Women's clothing,2749,3342,27,6706625,513,2222
119346,2022-10-15,10,2022,Kolkata,Electronics,Audio equipment,1968,1600,17,2613504,124,9524
616313,2023-12-13,12,2023,Hyderabad,Beauty and personal care,Skin care,1622,1692,1,2716979,941,6316
323539,2023-08-22,8,2023,Pune,Books and stationery,Stationery,1427,2340,30,2337426,140,1058
44017,2021-07-05,7,2021,Bangalore,Grocery,Beverages,1484,58,28,61971,21,7668
977511,2021-04-04,4,2021,Mumbai,Home and kitchen,Cleaning supplies,595,3866,18,1886221,3702,9605
347292,2021-08-20,8,2021,Pune,Automotive,Car parts,1495,2560,7,3559295,1345,483
57527,2021-08-08,8,2021,Ahmedabad,Beauty and personal care,Makeup,1122,4088,22,3577654,3307,4712
288342,2021-10-08,10,2021,Kolkata,Toys and games,Crafts,2794,1928,27,3932387,521,2387
100796,2023-11-28,11,2023,Hyderabad,Toys and games,Games,1567,2633,4,3960874,71,4575
871502,2023-12-07,12,2023,Delhi,Clothing,Sports clothing,375,1937,5,690056,1180,9912
920471,2023-08-16,8,2023,Ahmedabad,Toys and games,Puzzles,895,4901,19,3552979,1085,6138
690362,2022-07-22,7,2022,Pune,Other,Industrial and scientific supplies,3,4247,26,9428,1801,3431
667236,2022-05-28,5,2022,Chennai,Electronics,Gaming,629,3164,30,1393109,2912,6342
712704,2022-07-25,7,2022,Hyderabad,Other,Musical instruments,810,1573,8,1172199,1231,7770
347292,2023-10-18,10,2023,Pune,Automotive,Car parts,2219,911,15,1718282,89,2849
785610,2023-03-01,3,2023,Pune,Home and kitchen,Decoration,773,4397,22,2651127,3977,939
288342,2023-12-16,12,2023,Chennai,Toys and games,Crafts,1713,4565,28,5630288,2597,2271
923616,2021-01-31,1,2021,Ahmedabad,Clothing,Women's clothing,1201,3039,30,2554887,1791,4288
977511,2023-08-01,8,2023,Ahmedabad,Home and kitchen,Cleaning supplies,2859,327,10,841403,238,4062
157636,2022-04-03,4,2022,Bangalore,Home and kitchen,Furniture,139,261,4,34827,128,1853
977511,2022-07-09,7,2022,Kolkata,Home and kitchen,Cleaning supplies,912,769,9,638208,398,6237
339067,2023-08-28,8,2023,Kolkata,Dairy,Cheese,2649,746,8,1818061,243,3334
870504,2021-06-03,6,2021,Hyderabad,Electronics,Home appliances,2223,3036,18,5534202,669,5984
667236,2021-01-23,1,2021,Pune,Electronics,Gaming,2757,219,27,440761,135,5105
712704,2022-06-24,6,2022,Kolkata,Other,Musical instruments,1467,4076,10,5381542,1381,1716
